date,market,stock_no,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,foreign_total_buy,foreign_total_sell,foreign_total_net,investment_trust_buy,investment_trust_sell,investment_trust_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,dealer_total_buy,dealer_total_sell,dealer_total_net,overall_net
2025-11-12,TWSE,1760,寶齡富錦,171000,23000,148000,0,0,0,171000,23000,148000,0,0,0,4010,0,4010,0,0,0,4010,0,4010,152010
2025-11-12,TWSE,1540,喬福,164000,14000,150000,0,0,0,164000,14000,150000,0,0,0,0,0,0,0,0,0,0,0,0,150000
2025-11-12,TWSE,9955,佳龍,176000,27000,149000,0,0,0,176000,27000,149000,0,0,0,0,0,0,0,0,0,0,0,0,149000
2025-11-12,TWSE,00893,國泰智能電動車,65260,19000,46260,0,0,0,65260,19000,46260,0,0,0,0,0,0,592000,491684,100316,592000,491684,100316,146576
2025-11-12,TWSE,006206,元大上證50,1000,1000,0,0,0,0,1000,1000,0,0,0,0,10000,0,10000,159218,23000,136218,169218,23000,146218,146218
2025-11-12,TWSE,1773,勝一,195000,49251,145749,0,0,0,195000,49251,145749,0,0,0,0,0,0,0,0,0,0,0,0,145749
2025-11-12,TWSE,6756,威鋒電子,205000,74000,131000,0,0,0,205000,74000,131000,0,0,0,13370,279,13091,0,0,0,13370,279,13091,144091
2025-11-12,TWSE,2534,宏盛,260000,103000,157000,0,0,0,260000,103000,157000,0,0,0,1000,14185,-13185,0,0,0,1000,14185,-13185,143815
2025-11-12,TWSE,00916,國泰全球品牌50,7000,1000,6000,0,0,0,7000,1000,6000,0,0,0,0,0,0,248566,113000,135566,248566,113000,135566,141566
2025-11-12,TWSE,3717,聯嘉投控,188000,36000,152000,0,0,0,188000,36000,152000,0,0,0,0,13000,-13000,0,0,0,0,13000,-13000,139000
2025-11-12,TWSE,009804,聯邦台精彩50,0,3000,-3000,0,0,0,0,3000,-3000,0,0,0,0,0,0,213000,73541,139459,213000,73541,139459,136459
2025-11-12,TWSE,6189,豐藝,549000,420000,129000,0,0,0,549000,420000,129000,0,0,0,10000,2802,7198,0,0,0,10000,2802,7198,136198
2025-11-12,TWSE,3051,力特,165001,29000,136001,0,0,0,165001,29000,136001,0,0,0,0,0,0,0,0,0,0,0,0,136001
2025-11-12,TWSE,1598,岱宇,157000,22000,135000,0,0,0,157000,22000,135000,0,0,0,1055,1000,55,0,0,0,1055,1000,55,135055
2025-11-12,TWSE,3046,建碁,174000,37000,137000,0,0,0,174000,37000,137000,0,0,0,0,2337,-2337,0,0,0,0,2337,-2337,134663
2025-11-12,TWSE,2023,燁輝,316000,197000,119000,0,0,0,316000,197000,119000,0,3000,-3000,21000,3000,18000,0,0,0,21000,3000,18000,134000
2025-11-12,TWSE,1517,利奇,162000,41000,121000,0,0,0,162000,41000,121000,0,0,0,11000,1,10999,0,0,0,11000,1,10999,131999
2025-11-12,TWSE,1419,新紡,207000,113000,94000,0,0,0,207000,113000,94000,0,0,0,4000,0,4000,55870,22271,33599,59870,22271,37599,131599
2025-11-12,TWSE,8926,台汽電,584000,489000,95000,0,0,0,584000,489000,95000,0,1000,-1000,42000,370,41630,0,5000,-5000,42000,5370,36630,130630
2025-11-12,TWSE,2338,光罩,386000,248000,138000,0,0,0,386000,248000,138000,0,0,0,8081,12001,-3920,2151,5767,-3616,10232,17768,-7536,130464
2025-11-12,TWSE,4976,佳凌,339000,214000,125000,0,0,0,339000,214000,125000,0,0,0,5000,0,5000,0,0,0,5000,0,5000,130000
2025-11-12,TWSE,00714,群益道瓊美國地產,2000,4000,-2000,0,0,0,2000,4000,-2000,0,0,0,0,0,0,300309,169015,131294,300309,169015,131294,129294
2025-11-12,TWSE,5203,訊連,146000,32000,114000,0,0,0,146000,32000,114000,0,0,0,14000,0,14000,0,0,0,14000,0,14000,128000
2025-11-12,TWSE,1436,華友聯,170022,43000,127022,0,0,0,170022,43000,127022,0,0,0,0,0,0,1405,822,583,1405,822,583,127605
2025-11-12,TWSE,00692,富邦公司治理,54170,4000,50170,0,0,0,54170,4000,50170,0,0,0,0,0,0,162482,87009,75473,162482,87009,75473,125643
2025-11-12,TWSE,2206,三陽工業,262000,47000,215000,0,0,0,262000,47000,215000,0,63819,-63819,19,0,19,0,26030,-26030,19,26030,-26011,125170
2025-11-12,TWSE,3443,創意,1440237,1318814,121423,0,0,0,1440237,1318814,121423,107000,0,107000,99105,159724,-60619,67578,110815,-43237,166683,270539,-103856,124567
2025-11-12,TWSE,2022,聚亨,130000,6000,124000,0,0,0,130000,6000,124000,0,0,0,0,0,0,0,0,0,0,0,0,124000
2025-11-12,TWSE,1447,力鵬,150000,27000,123000,0,0,0,150000,27000,123000,0,0,0,0,0,0,0,0,0,0,0,0,123000
2025-11-12,TWSE,6863,永道-KY,175000,67000,108000,0,0,0,175000,67000,108000,0,0,0,23000,4095,18905,0,4152,-4152,23000,8247,14753,122753
2025-11-12,TWSE,00983A,主動中信ARK創新,294000,158000,136000,0,0,0,294000,158000,136000,0,0,0,0,0,0,1899005,1913661,-14656,1899005,1913661,-14656,121344
2025-11-12,TWSE,2501,國建,1593000,1444000,149000,0,0,0,1593000,1444000,149000,0,4000,-4000,0,28247,-28247,4000,0,4000,4000,28247,-24247,120753
2025-11-12,TWSE,3346,麗清,162001,42000,120001,0,0,0,162001,42000,120001,0,0,0,0,0,0,0,0,0,0,0,0,120001
2025-11-12,TWSE,1471,首利,125000,2000,123000,0,0,0,125000,2000,123000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,120000
2025-11-12,TWSE,6164,華興,148000,36000,112000,0,0,0,148000,36000,112000,0,0,0,7512,0,7512,0,0,0,7512,0,7512,119512
2025-11-12,TWSE,4164,承業醫,215000,105000,110000,0,0,0,215000,105000,110000,0,0,0,23000,13000,10000,70,1000,-930,23070,14000,9070,119070
2025-11-12,TWSE,2383,台光電,2455548,2635037,-179489,0,0,0,2455548,2635037,-179489,163000,2300,160700,128100,59827,68273,226028,157196,68832,354128,217023,137105,118316
2025-11-12,TWSE,8215,明基材,265000,148000,117000,0,0,0,265000,148000,117000,0,0,0,0,0,0,0,0,0,0,0,0,117000
2025-11-12,TWSE,5706,鳳凰,123000,7200,115800,0,0,0,123000,7200,115800,0,0,0,0,0,0,0,0,0,0,0,0,115800
2025-11-12,TWSE,1721,三晃,136000,39000,97000,0,0,0,136000,39000,97000,0,0,0,21000,3929,17071,0,0,0,21000,3929,17071,114071
2025-11-12,TWSE,4562,穎漢,176000,62000,114000,0,0,0,176000,62000,114000,0,0,0,0,0,0,0,0,0,0,0,0,114000
2025-11-12,TWSE,9919,康那香,145000,31000,114000,0,0,0,145000,31000,114000,0,0,0,0,0,0,0,0,0,0,0,0,114000
2025-11-12,TWSE,5519,隆大,148000,34000,114000,0,0,0,148000,34000,114000,0,0,0,0,162,-162,0,0,0,0,162,-162,113838
2025-11-12,TWSE,4956,光鋐,299000,205000,94000,0,0,0,299000,205000,94000,0,0,0,19515,470,19045,0,0,0,19515,470,19045,113045
2025-11-12,TWSE,6451,訊芯-KY,413000,304000,109000,0,0,0,413000,304000,109000,0,0,0,1253,281,972,6462,4189,2273,7715,4470,3245,112245
2025-11-12,TWSE,00731,復華富時高息低波,8000,3000,5000,0,0,0,8000,3000,5000,0,0,0,11000,0,11000,595638,501000,94638,606638,501000,105638,110638
2025-11-12,TWSE,3518,柏騰,155000,45000,110000,0,0,0,155000,45000,110000,0,0,0,1000,3000,-2000,0,0,0,1000,3000,-2000,108000
2025-11-12,TWSE,00943,兆豐電子高息等權,20000,0,20000,0,0,0,20000,0,20000,0,0,0,0,0,0,123008,35122,87886,123008,35122,87886,107886
2025-11-12,TWSE,2646,星宇航空,875000,762269,112731,0,0,0,875000,762269,112731,0,0,0,0,0,0,1000,7000,-6000,1000,7000,-6000,106731
2025-11-12,TWSE,009812,野村日本東證,60000,0,60000,0,0,0,60000,0,60000,0,0,0,0,0,0,410200,364130,46070,410200,364130,46070,106070
2025-11-12,TWSE,00686R,群益臺灣加權反1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714000,608155,105845,714000,608155,105845,105845
2025-11-12,TWSE,2484,希華,156000,52000,104000,0,0,0,156000,52000,104000,0,0,0,1000,36,964,0,0,0,1000,36,964,104964
2025-11-12,TWSE,6706,惠特,767000,667000,100000,0,0,0,767000,667000,100000,0,0,0,4000,15,3985,4964,4481,483,8964,4496,4468,104468
2025-11-12,TWSE,3014,聯陽,399000,191402,207598,0,0,0,399000,191402,207598,0,105240,-105240,682,0,682,70,0,70,752,0,752,103110
2025-11-12,TWSE,8213,志超,275000,154000,121000,0,0,0,275000,154000,121000,0,0,0,0,18000,-18000,0,0,0,0,18000,-18000,103000
2025-11-12,TWSE,2461,光群雷,112000,10000,102000,0,0,0,112000,10000,102000,0,0,0,0,0,0,0,0,0,0,0,0,102000
2025-11-12,TWSE,9941,裕融,914000,664000,250000,0,0,0,914000,664000,250000,0,145000,-145000,0,244,-244,0,3000,-3000,0,3244,-3244,101756
2025-11-12,TWSE,00892,富邦台灣半導體,42000,4000,38000,0,0,0,42000,4000,38000,0,0,0,0,0,0,178000,114496,63504,178000,114496,63504,101504
2025-11-12,TWSE,8454,富邦媒,538982,437792,101190,0,0,0,538982,437792,101190,0,0,0,0,0,0,3675,4348,-673,3675,4348,-673,100517
2025-11-12,TWSE,1709,和益,127000,12000,115000,0,0,0,127000,12000,115000,0,0,0,0,15000,-15000,0,0,0,0,15000,-15000,100000
2025-11-12,TWSE,1522,堤維西,756000,676080,79920,0,0,0,756000,676080,79920,0,15066,-15066,32415,1184,31231,3713,113,3600,36128,1297,34831,99685
2025-11-12,TWSE,3416,融程電,140000,42000,98000,0,0,0,140000,42000,98000,0,0,0,1000,402,598,1000,772,228,2000,1174,826,98826
2025-11-12,TWSE,00946,群益科技高息成長,495000,230000,265000,0,0,0,495000,230000,265000,0,0,0,50000,50000,0,1496756,1663188,-166432,1546756,1713188,-166432,98568
2025-11-12,TWSE,5258,虹堡,177000,77000,100000,0,0,0,177000,77000,100000,0,0,0,1000,1561,-561,0,1390,-1390,1000,2951,-1951,98049
2025-11-12,TWSE,1104,環泥,188000,87000,101000,0,0,0,188000,87000,101000,0,3000,-3000,0,0,0,0,0,0,0,0,0,98000
2025-11-12,TWSE,2305,全友,161000,63000,98000,0,0,0,161000,63000,98000,0,0,0,0,0,0,0,0,0,0,0,0,98000
2025-11-12,TWSE,1786,科妍,224000,126000,98000,0,0,0,224000,126000,98000,0,0,0,0,134,-134,1000,1505,-505,1000,1639,-639,97361
2025-11-12,TWSE,2062,橋椿,146000,52000,94000,0,0,0,146000,52000,94000,0,2000,-2000,4000,0,4000,0,0,0,4000,0,4000,96000
2025-11-12,TWSE,4438,廣越,114000,14000,100000,0,0,0,114000,14000,100000,0,0,0,0,4000,-4000,0,0,0,0,4000,-4000,96000
2025-11-12,TWSE,6589,台康生技,307000,212000,95000,0,0,0,307000,212000,95000,0,0,0,1000,0,1000,0,0,0,1000,0,1000,96000
2025-11-12,TWSE,6719,力智,287000,244000,43000,0,0,0,287000,244000,43000,0,0,0,32082,0,32082,23611,2849,20762,55693,2849,52844,95844
2025-11-12,TWSE,6657,華安,171000,73000,98000,0,0,0,171000,73000,98000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,95000
2025-11-12,TWSE,00717,富邦美國特別股,75000,0,75000,0,0,0,75000,0,75000,0,0,0,0,0,0,20000,0,20000,20000,0,20000,95000
2025-11-12,TWSE,5608,四維航,328001,233000,95001,0,0,0,328001,233000,95001,0,0,0,0,1000,-1000,133,60,73,133,1060,-927,94074
2025-11-12,TWSE,5471,松翰,134000,40000,94000,0,0,0,134000,40000,94000,0,0,0,0,0,0,0,0,0,0,0,0,94000
2025-11-12,TWSE,6414,樺漢,246000,118000,128000,0,0,0,246000,118000,128000,0,31000,-31000,2761,4244,-1483,16,2014,-1998,2777,6258,-3481,93519
2025-11-12,TWSE,00640L,富邦日本正2,19000,0,19000,0,0,0,19000,0,19000,0,0,0,0,0,0,193075,119178,73897,193075,119178,73897,92897
2025-11-12,TWSE,2527,宏璟,112000,20000,92000,0,0,0,112000,20000,92000,0,331,-331,1000,0,1000,0,0,0,1000,0,1000,92669
2025-11-12,TWSE,8045,達運光電,126000,33000,93000,0,0,0,126000,33000,93000,0,0,0,13000,16000,-3000,2000,1000,1000,15000,17000,-2000,91000
2025-11-12,TWSE,00709,富邦歐洲,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,109000,20000,89000,109000,20000,89000,89000
2025-11-12,TWSE,2545,皇翔,225000,132164,92836,0,0,0,225000,132164,92836,0,0,0,1000,5236,-4236,0,0,0,1000,5236,-4236,88600
2025-11-12,TWSE,3024,憶聲,186000,98000,88000,0,0,0,186000,98000,88000,0,0,0,0,0,0,0,0,0,0,0,0,88000
2025-11-12,TWSE,6789,采鈺,250172,142422,107750,0,0,0,250172,142422,107750,2000,2000,0,2000,7000,-5000,6777,22361,-15584,8777,29361,-20584,87166
2025-11-12,TWSE,3607,谷崧,149000,64000,85000,0,0,0,149000,64000,85000,0,0,0,2000,0,2000,0,0,0,2000,0,2000,87000
2025-11-12,TWSE,2471,資通,105000,18000,87000,0,0,0,105000,18000,87000,0,0,0,0,0,0,0,0,0,0,0,0,87000
2025-11-12,TWSE,2614,東森,567000,480000,87000,0,0,0,567000,480000,87000,0,0,0,0,0,0,0,0,0,0,0,0,87000
2025-11-12,TWSE,3058,立德,219000,108000,111000,0,0,0,219000,108000,111000,0,0,0,0,24101,-24101,0,0,0,0,24101,-24101,86899
2025-11-12,TWSE,4771,望隼,94000,8000,86000,0,0,0,94000,8000,86000,0,0,0,0,0,0,0,0,0,0,0,0,86000
2025-11-12,TWSE,2425,承啟,117000,35000,82000,0,0,0,117000,35000,82000,0,0,0,3000,0,3000,0,0,0,3000,0,3000,85000
2025-11-12,TWSE,3406,玉晶光,300098,226000,74098,0,0,0,300098,226000,74098,3000,0,3000,8400,3010,5390,5961,4223,1738,14361,7233,7128,84226
2025-11-12,TWSE,2015,豐興,111000,33000,78000,0,0,0,111000,33000,78000,0,0,0,7000,1000,6000,3000,3000,0,10000,4000,6000,84000
2025-11-12,TWSE,1618,合機,248000,163000,85000,0,0,0,248000,163000,85000,0,0,0,0,1000,-1000,0,201,-201,0,1201,-1201,83799
2025-11-12,TWSE,3530,晶相光,83000,2000,81000,0,0,0,83000,2000,81000,0,0,0,0,0,0,0,0,0,0,0,0,81000
2025-11-12,TWSE,00710B,復華彭博非投等債,103000,2000,101000,0,0,0,103000,2000,101000,0,0,0,0,0,0,103511,124318,-20807,103511,124318,-20807,80193
2025-11-12,TWSE,00685L,群益臺灣加權正2,9000,9000,0,0,0,0,9000,9000,0,0,0,0,0,0,0,200981,120965,80016,200981,120965,80016,80016
2025-11-12,TWSE,3686,達能,160001,81000,79001,0,0,0,160001,81000,79001,0,0,0,0,0,0,0,0,0,0,0,0,79001
2025-11-12,TWSE,1603,華電,179000,94000,85000,0,0,0,179000,94000,85000,0,0,0,0,6000,-6000,0,0,0,0,6000,-6000,79000
2025-11-12,TWSE,00703,台新MSCI中國,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123031,45471,77560,123031,45471,77560,77560
2025-11-12,TWSE,00638R,元大滬深300反1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,188000,77000,265000,188000,77000,77000
2025-11-12,TWSE,2832,台產,157500,60000,97500,0,0,0,157500,60000,97500,0,0,0,0,19017,-19017,0,2000,-2000,0,21017,-21017,76483
2025-11-12,TWSE,6625,必應,120000,46000,74000,0,0,0,120000,46000,74000,0,0,0,2000,0,2000,1000,588,412,3000,588,2412,76412
2025-11-12,TWSE,3550,聯穎,153000,83000,70000,0,0,0,153000,83000,70000,0,0,0,15000,9053,5947,0,0,0,15000,9053,5947,75947
2025-11-12,TWSE,1783,和康生,98000,22000,76000,0,0,0,98000,22000,76000,0,0,0,15,1000,-985,0,0,0,15,1000,-985,75015
2025-11-12,TWSE,0061,元大寶滬深,0,32000,-32000,0,0,0,0,32000,-32000,0,0,0,0,0,0,110467,3459,107008,110467,3459,107008,75008
2025-11-12,TWSE,3003,健和興,115000,49000,66000,0,0,0,115000,49000,66000,0,0,0,9000,0,9000,154,595,-441,9154,595,8559,74559
2025-11-12,TWSE,5269,祥碩,403980,331535,72445,0,0,0,403980,331535,72445,1000,5000,-4000,0,100,-100,24651,19329,5322,24651,19429,5222,73667
2025-11-12,TWSE,006205,富邦上証,8000,0,8000,0,0,0,8000,0,8000,0,0,0,0,0,0,478023,412771,65252,478023,412771,65252,73252
2025-11-12,TWSE,2816,旺旺保,130000,57000,73000,0,0,0,130000,57000,73000,0,0,0,0,0,0,0,0,0,0,0,0,73000
2025-11-12,TWSE,2020,美亞,135030,64000,71030,0,0,0,135030,64000,71030,0,0,0,1000,593,407,0,0,0,1000,593,407,71437
2025-11-12,TWSE,2069,運錩,75000,4000,71000,0,0,0,75000,4000,71000,0,0,0,0,0,0,0,0,0,0,0,0,71000
2025-11-12,TWSE,2516,新建,71000,0,71000,0,0,0,71000,0,71000,0,0,0,0,0,0,0,0,0,0,0,0,71000
2025-11-12,TWSE,00897,富邦基因免疫生技,489000,0,489000,0,0,0,489000,0,489000,0,0,0,0,0,0,301003,720000,-418997,301003,720000,-418997,70003
2025-11-12,TWSE,3701,大眾控,139000,68000,71000,0,0,0,139000,68000,71000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,70000
2025-11-12,TWSE,6670,復盛應用,256703,199000,57703,0,0,0,256703,199000,57703,0,3086,-3086,15000,0,15000,0,0,0,15000,0,15000,69617
2025-11-12,TWSE,3311,閎暉,114000,45000,69000,0,0,0,114000,45000,69000,0,0,0,0,0,0,0,0,0,0,0,0,69000
2025-11-12,TWSE,2497,怡利電,140000,77000,63000,0,0,0,140000,77000,63000,0,0,0,7000,1207,5793,0,0,0,7000,1207,5793,68793
2025-11-12,TWSE,1217,愛之味,72000,4000,68000,0,0,0,72000,4000,68000,0,0,0,0,0,0,0,0,0,0,0,0,68000
2025-11-12,TWSE,2477,美隆電,177000,101000,76000,0,0,0,177000,101000,76000,0,0,0,0,8503,-8503,0,0,0,0,8503,-8503,67497
2025-11-12,TWSE,1587,吉茂,138000,89000,49000,0,0,0,138000,89000,49000,0,0,0,20000,1636,18364,0,0,0,20000,1636,18364,67364
2025-11-12,TWSE,1903,士紙,83000,25000,58000,0,0,0,83000,25000,58000,0,0,0,8243,0,8243,1000,0,1000,9243,0,9243,67243
2025-11-12,TWSE,6165,浪凡,361000,293000,68000,0,0,0,361000,293000,68000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,67000
2025-11-12,TWSE,1437,勤益控,70000,6000,64000,0,0,0,70000,6000,64000,0,0,0,1000,0,1000,0,0,0,1000,0,1000,65000
2025-11-12,TWSE,4119,旭富,120000,53000,67000,0,0,0,120000,53000,67000,0,0,0,30,2000,-1970,0,93,-93,30,2093,-2063,64937
2025-11-12,TWSE,3447,展達,156000,91000,65000,0,0,0,156000,91000,65000,0,0,0,1000,1087,-87,0,0,0,1000,1087,-87,64913
2025-11-12,TWSE,2231,為升,289000,182000,107000,0,0,0,289000,182000,107000,0,0,0,74362,104090,-29728,2365,14871,-12506,76727,118961,-42234,64766
2025-11-12,TWSE,00647L,元大S&P500正2,4000,0,4000,0,0,0,4000,0,4000,0,0,0,0,0,0,65567,5000,60567,65567,5000,60567,64567
2025-11-12,TWSE,00850,元大臺灣ESG永續,64000,0,64000,0,0,0,64000,0,64000,0,0,0,0,0,0,84000,83611,389,84000,83611,389,64389
2025-11-12,TWSE,1464,得力,146000,82208,63792,0,0,0,146000,82208,63792,0,0,0,0,0,0,0,0,0,0,0,0,63792
2025-11-12,TWSE,1626,艾美特-KY,76000,20000,56000,0,0,0,76000,20000,56000,0,0,0,12000,5000,7000,0,0,0,12000,5000,7000,63000
2025-11-12,TWSE,2029,盛餘,74000,11000,63000,0,0,0,74000,11000,63000,0,0,0,0,0,0,0,0,0,0,0,0,63000
2025-11-12,TWSE,00702,國泰標普低波高息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62599,0,62599,62599,0,62599,62599
2025-11-12,TWSE,6415,矽力*-KY,1483413,1449069,34344,0,0,0,1483413,1449069,34344,18000,0,18000,0,0,0,12163,2171,9992,12163,2171,9992,62336
2025-11-12,TWSE,1446,宏和,142000,80000,62000,0,0,0,142000,80000,62000,0,0,0,0,0,0,0,0,0,0,0,0,62000
2025-11-12,TWSE,9958,世紀鋼,363908,296000,67908,0,0,0,363908,296000,67908,0,0,0,4028,4989,-961,1000,6910,-5910,5028,11899,-6871,61037
2025-11-12,TWSE,8105,凌巨,200000,139000,61000,0,0,0,200000,139000,61000,0,0,0,0,0,0,0,0,0,0,0,0,61000
2025-11-12,TWSE,6141,柏承,64000,1000,63000,0,0,0,64000,1000,63000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,61000
2025-11-12,TWSE,00913,兆豐台灣晶圓製造,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173178,112410,60768,173178,112410,60768,60768
2025-11-12,TWSE,1416,廣豐,66000,6000,60000,0,0,0,66000,6000,60000,0,0,0,0,0,0,0,0,0,0,0,0,60000
2025-11-12,TWSE,2030,彰源,128000,68000,60000,0,0,0,128000,68000,60000,0,0,0,0,0,0,0,0,0,0,0,0,60000
2025-11-12,TWSE,2444,兆勁,60000,0,60000,0,0,0,60000,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,60000
2025-11-12,TWSE,6768,志強-KY,238000,179000,59000,0,0,0,238000,179000,59000,0,4980,-4980,1000,290,710,9501,5000,4501,10501,5290,5211,59231
2025-11-12,TWSE,1227,佳格,192000,124000,68000,0,0,0,192000,124000,68000,0,0,0,0,9000,-9000,0,0,0,0,9000,-9000,59000
2025-11-12,TWSE,6909,創控,81000,23000,58000,0,0,0,81000,23000,58000,0,0,0,0,0,0,0,0,0,0,0,0,58000
2025-11-12,TWSE,2417,圓剛,120000,65000,55000,0,0,0,120000,65000,55000,0,0,0,3000,0,3000,0,0,0,3000,0,3000,58000
2025-11-12,TWSE,2538,基泰,109000,51000,58000,0,0,0,109000,51000,58000,0,0,0,0,0,0,0,0,0,0,0,0,58000
2025-11-12,TWSE,2850,新產,94000,31000,63000,0,0,0,94000,31000,63000,0,0,0,0,1108,-1108,0,5000,-5000,0,6108,-6108,56892
2025-11-12,TWSE,6753,龍德造船,197000,151000,46000,0,0,0,197000,151000,46000,0,0,0,1326,0,1326,27924,18911,9013,29250,18911,10339,56339
2025-11-12,TWSE,6957,裕慶-KY,108000,53000,55000,0,0,0,108000,53000,55000,0,0,0,1000,0,1000,0,0,0,1000,0,1000,56000
2025-11-12,TWSE,2453,凌群,142000,93000,49000,0,0,0,142000,93000,49000,0,0,0,7000,0,7000,0,0,0,7000,0,7000,56000
2025-11-12,TWSE,3042,晶技,657000,592000,65000,0,0,0,657000,592000,65000,0,0,0,0,6577,-6577,4555,7000,-2445,4555,13577,-9022,55978
2025-11-12,TWSE,6838,台新藥,86000,28000,58000,0,0,0,86000,28000,58000,0,0,0,0,2478,-2478,0,0,0,0,2478,-2478,55522
2025-11-12,TWSE,1589,永冠-KY,329000,274000,55000,0,0,0,329000,274000,55000,0,0,0,3000,2876,124,0,0,0,3000,2876,124,55124
2025-11-12,TWSE,2524,京城,105000,50000,55000,0,0,0,105000,50000,55000,0,0,0,0,0,0,0,0,0,0,0,0,55000
2025-11-12,TWSE,6799,來頡,111000,16000,95000,0,0,0,111000,16000,95000,0,40000,-40000,0,113,-113,0,0,0,0,113,-113,54887
2025-11-12,TWSE,2546,根基,61060,4060,57000,0,0,0,61060,4060,57000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,54000
2025-11-12,TWSE,6592,和潤企業,275000,213005,61995,0,0,0,275000,213005,61995,0,0,0,460,6091,-5631,0,3000,-3000,460,9091,-8631,53364
2025-11-12,TWSE,2528,皇普,579000,504000,75000,0,0,0,579000,504000,75000,0,0,0,0,22000,-22000,0,0,0,0,22000,-22000,53000
2025-11-12,TWSE,2031,新光鋼,352000,294000,58000,0,0,0,352000,294000,58000,0,0,0,1000,6217,-5217,0,0,0,1000,6217,-5217,52783
2025-11-12,TWSE,6405,悅城,93000,46000,47000,0,0,0,93000,46000,47000,0,0,0,6000,370,5630,0,0,0,6000,370,5630,52630
2025-11-12,TWSE,2460,建通,92001,43000,49001,0,0,0,92001,43000,49001,0,0,0,12000,8930,3070,0,0,0,12000,8930,3070,52071
2025-11-12,TWSE,1568,倉佑,76000,22000,54000,0,0,0,76000,22000,54000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,52000
2025-11-12,TWSE,2748,雲品,61000,9000,52000,0,0,0,61000,9000,52000,0,0,0,0,0,0,0,0,0,0,0,0,52000
2025-11-12,TWSE,2462,良得電,73000,21000,52000,0,0,0,73000,21000,52000,0,0,0,1000,1230,-230,0,0,0,1000,1230,-230,51770
2025-11-12,TWSE,6834,天二科技,130000,77000,53000,0,0,0,130000,77000,53000,0,0,0,2000,3242,-1242,0,0,0,2000,3242,-1242,51758
2025-11-12,TWSE,3055,蔚華科,94000,45000,49000,0,0,0,94000,45000,49000,0,0,0,2000,43,1957,306,54,252,2306,97,2209,51209
2025-11-12,TWSE,6283,淳安,96000,57000,39000,0,0,0,96000,57000,39000,0,0,0,12000,0,12000,0,0,0,12000,0,12000,51000
2025-11-12,TWSE,2642,宅配通,62000,11608,50392,0,0,0,62000,11608,50392,0,0,0,0,0,0,0,0,0,0,0,0,50392
2025-11-12,TWSE,1563,巧新,123000,73000,50000,0,0,0,123000,73000,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000
2025-11-12,TWSE,6205,詮欣,61000,11000,50000,0,0,0,61000,11000,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000
2025-11-12,TWSE,9136,巨騰-DR,52000,2000,50000,0,0,0,52000,2000,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000
2025-11-12,TWSE,00972,野村日本動能高息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255090,205355,49735,255090,205355,49735,49735
2025-11-12,TWSE,00690,兆豐藍籌30,88000,1000,87000,0,0,0,88000,1000,87000,0,0,0,0,0,0,523000,560558,-37558,523000,560558,-37558,49442
2025-11-12,TWSE,1110,東泥,54000,11000,43000,0,0,0,54000,11000,43000,0,0,0,9000,3000,6000,0,0,0,9000,3000,6000,49000
2025-11-12,TWSE,8463,潤泰材,58000,9000,49000,0,0,0,58000,9000,49000,0,0,0,0,0,0,0,0,0,0,0,0,49000
2025-11-12,TWSE,1476,儒鴻,251439,202016,49423,0,0,0,251439,202016,49423,0,1714,-1714,15000,11838,3162,3259,5481,-2222,18259,17319,940,48649
2025-11-12,TWSE,1451,年興,77000,29000,48000,0,0,0,77000,29000,48000,0,0,0,411,0,411,0,0,0,411,0,411,48411
2025-11-12,TWSE,1337,再生-KY,69000,21000,48000,0,0,0,69000,21000,48000,0,0,0,0,0,0,0,0,0,0,0,0,48000
2025-11-12,TWSE,4566,時碩工業,94000,48000,46000,0,0,0,94000,48000,46000,0,0,0,4037,2124,1913,108,149,-41,4145,2273,1872,47872
2025-11-12,TWSE,9938,百和,483000,245317,237683,0,0,0,483000,245317,237683,0,0,0,10000,207333,-197333,7026,0,7026,17026,207333,-190307,47376
2025-11-12,TWSE,6216,居易,66000,19000,47000,0,0,0,66000,19000,47000,0,0,0,0,271,-271,0,0,0,0,271,-271,46729
